VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-9.100144195257,0.032126421613,80236.474639856,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,1.378793157100,0.036114567404,1457.5833697669,0.000000000000,Female,v2024,HCUP 2021
AGECAT2,1,-1.099551376412,0.061355105639,321.16605463885,0.000000000000,Age 5-9,v2024,HCUP 2021
AGECAT3,1,-1.250976323757,0.063523270421,387.82203615409,0.000000000000,Age 10-14,v2024,HCUP 2021
AGECAT4,1,-1.219432746278,0.076419616501,254.62790608437,0.000000000000,Age 15-17,v2024,HCUP 2021
FAGECAT2,1,0.213719321473,0.067959134052,9.889900007147,0.001661883998,"Female,Age 5-9",v2024,HCUP 2021
FAGECAT3,1,-0.223875674434,0.072811383054,9.453992495954,0.002106899894,"Female,Age 10-14",v2024,HCUP 2021
FAGECAT4,1,0.609323834810,0.082470956364,54.587634082929,0.000000000000,"Female,Age 15-17",v2024,HCUP 2021
